10
51
141.4507014379, 485.2477927763
396.7741299332, 460.7557115283
87.7494562765, 19.6170129082
350.4245639661, 420.6531186835
216.7010817133, 466.4816410995
130.9237737024, 351.1491733079
72.6329856671, 645.7852219213
144.6002949996, 457.4224283926
212.3725077442, 594.9216893413
49.9186786455, 541.4350825349
656.6943525585, 558.1109593509
176.5941623792, 648.5239953299
500.3825200226, 198.7428378322
634.3178678420, 612.8291643194
59.7537372726, 551.6321886765
15.2145765106, 143.0441928532
283.0054378872, 376.4439530184
146.5389000907, 39.4231794338
101.8685605377, 635.0986850180
588.1968537448, 580.5946976921
457.2628632528, 350.0164047376
537.4663680494, 472.5842276692
269.3669098585, 367.4763636538
239.9045383695, 102.6297653390
88.4677500396, 384.0507209275
658.9133693395, 583.9575181023
97.7359146347, 157.4558657632
506.6191384007, 233.0022156094
500.2566898239, 64.9136393489
594.4048565021, 275.8741868990
66.2308146610, 24.1317387604
598.4162993909, 414.5557574275
172.3088330830, 344.3963466366
299.4812851800, 251.8295121320
303.8379894831, 21.0526063790
197.8969269840, 512.3888960980
56.0199567669, 243.0663818382
255.5566183121, 448.8651882442
608.4256112402, 222.5421309272
70.2722703273, 77.9227026433
398.2298999899, 119.5576573860
635.4970237093, 133.3225902609
378.3484559418, 272.2907677147
484.8029663388, 677.0730379436
278.8710882619, 299.9308770828
381.6537300653, 360.3337602785
557.6070707573, 595.3185092281
249.0589749342, 76.6595112599
562.9048787838, 670.0382113114
398.5504365580, 392.6493259144
590.8939720560, 370.7414913742
558.2008003726, 0.4198814512
461.4114714423, 530.5254969413
354.7242881504, 685.4045361900
193.6611295657, 669.7432521028
352.3140807211, 140.3273323662
308.4345709740, 115.2054269847
299.5881370080, 530.5889619020
334.2748764383, 152.1494569394
690.9658585947, 134.5793307203
48.0798124069, 270.9680673720
91.6467647724, 166.3541158474
200
1357, 1905
2650, 802
1774, 107
1307, 964
3806, 746
2687, 1353
43, 1957
3092, 1668
185, 1542
834, 629
40, 462
1183, 1391
2048, 1628
1097, 643
1838, 1732
234, 1118
3314, 1881
737, 1285
779, 777
2312, 1949
2576, 189
3078, 1541
2781, 478
705, 1812
3409, 1917
323, 1714
1660, 1556
3729, 1188
693, 1383
2361, 640
2433, 1538
554, 1825
913, 317
3586, 1909
2636, 727
1000, 457
482, 1337
3704, 1082
3635, 1174
1362, 1526
2049, 417
2552, 1909
3939, 640
219, 898
812, 351
901, 1552
2513, 1572
242, 584
826, 1226
3278, 799
86, 1065
14, 454
1327, 1893
2773, 1286
2469, 1838
3835, 963
1031, 428
3853, 1712
1868, 197
1544, 863
457, 1607
3174, 1064
192, 1004
2318, 1925
2232, 1374
396, 828
2365, 1649
2499, 658
1410, 307
2990, 214
3646, 1018
3394, 1028
1779, 90
1058, 372
2933, 1459
3099, 173
2178, 978
138, 1610
2082, 1753
2302, 1127
805, 272
22, 1617
3213, 1085
99, 536
1533, 1780
3564, 676
29, 6
3808, 1375
2221, 291
3499, 1885
3124, 408
781, 671
1027, 1041
3249, 378
3297, 491
213, 220
721, 186
3736, 1542
868, 731
960, 303
1380, 939
2848, 96
3510, 1671
457, 334
3888, 666
984, 965
2721, 1482
1286, 525
2716, 1432
738, 1325
1251, 1832
2728, 1698
3815, 169
3683, 1533
1247, 1945
123, 862
1234, 1946
252, 1240
611, 673
2576, 1676
928, 1700
53, 857
1807, 1711
274, 1420
2574, 946
178, 24
2678, 1825
1795, 962
3384, 1498
3520, 1079
1256, 61
1424, 1728
3913, 192
3085, 1528
2573, 1969
463, 1670
3875, 598
298, 1513
3479, 821
2542, 236
3955, 1743
1323, 280
3447, 1830
2936, 337
1621, 1830
3373, 1646
1393, 1368
3874, 1318
938, 955
3022, 474
2482, 1183
3854, 923
376, 825
2519, 135
2945, 1622
953, 268
2628, 1479
2097, 981
890, 1846
2139, 1806
2421, 1007
2290, 1810
1115, 1052
2588, 302
327, 265
241, 341
1917, 687
2991, 792
2573, 599
19, 674
3911, 1673
872, 1559
2863, 558
929, 1766
839, 620
3893, 102
2178, 1619
3822, 899
378, 1048
1178, 100
2599, 901
3416, 143
2961, 1605
611, 1384
3113, 885
2597, 1830
2586, 1286
161, 906
1429, 134
742, 1025
1625, 1651
1187, 706
1787, 1009
22, 987
3640, 43
3756, 882
776, 392
1724, 1642
198, 1810
3950, 1558
264
3425, 6450
3625, 3200
3525, 3200
3525, 3350
3625, 3350
3725, 3350
3725, 3650
3625, 3650
3525, 3650
3525, 3850
3625, 3850
3725, 3850
3725, 4150
3625, 4150
3525, 4150
3525, 4350
3625, 4350
3725, 4350
3725, 4650
3625, 4650
3525, 4650
3525, 4850
3625, 4850
3725, 4850
3725, 5150
3625, 5150
3525, 5150
3525, 5350
3625, 5350
3725, 5350
3725, 5650
3625, 5650
3525, 5650
3525, 5850
3625, 5850
3725, 5850
3725, 6150
3625, 6150
3525, 6150
3525, 6450
3525, 6650
3675, 7150
3675, 7500
3675, 7700
3675, 7850
3675, 8050
3525, 8300
3625, 8300
3725, 8300
3725, 8600
3625, 8600
3525, 8600
3825, 8750
3925, 8750
3925, 8600
3825, 8600
3825, 8300
3925, 8300
3925, 7600
3925, 6150
3825, 6150
3825, 5850
3925, 5850
3925, 5650
3825, 5650
3825, 5350
3925, 5350
3925, 5150
3825, 5150
3825, 4850
3925, 4850
3925, 4650
3825, 4650
3825, 4350
3925, 4350
3925, 4150
3825, 4150
3825, 3850
3925, 3850
3925, 3650
3825, 3650
3825, 3350
3925, 3350
3875, 3200
4075, 3200
4025, 3350
4125, 3350
4225, 3350
4225, 3650
4125, 3650
4025, 3650
4025, 3850
4125, 3850
4225, 3850
4225, 4150
4125, 4150
4025, 4150
4025, 4350
4125, 4350
4225, 4350
4225, 4650
4125, 4650
4025, 4650
4025, 4850
4125, 4850
4225, 4850
4225, 5150
4125, 5150
4025, 5150
4025, 5350
4125, 5350
4225, 5350
4225, 5650
4125, 5650
4025, 5650
4025, 5850
4125, 5850
4225, 5850
4225, 6150
4125, 6150
4025, 6150
4025, 8300
4125, 8300
4225, 8300
4225, 8600
4125, 8600
4025, 8600
4275, 8850
4875, 6100
4975, 4050
4975, 3900
4975, 3750
9675, 3200
9675, 3350
9675, 3650
9675, 3850
9675, 4150
9675, 4350
9675, 4650
9675, 4850
9675, 5150
9675, 5350
9675, 5650
9675, 5850
9675, 6150
9575, 6450
9675, 6450
9675, 6650
9675, 8300
9675, 8600
9975, 8750
9975, 8600
9875, 8600
9775, 8600
9775, 8300
9875, 8300
9975, 8300
9825, 8050
9825, 7850
9825, 7700
9825, 7500
9825, 7150
9975, 6150
9875, 6150
9775, 6150
9775, 5850
9875, 5850
9975, 5850
9975, 5650
9875, 5650
9775, 5650
9775, 5350
9875, 5350
9975, 5350
9775, 5150
9875, 5150
9975, 5150
9975, 4850
9875, 4850
9775, 4850
9775, 4650
9875, 4650
9975, 4650
9975, 4350
9875, 4350
9775, 4350
9775, 4150
9875, 4150
9975, 4150
9975, 3850
9875, 3850
9775, 3850
9975, 3650
9875, 3650
9775, 3650
9775, 3350
9875, 3350
9975, 3350
9775, 3200
10225, 3200
10025, 3200
10075, 3350
10175, 3350
10175, 3650
10075, 3650
10175, 3850
10075, 3850
10075, 4150
10175, 4150
10175, 4350
10075, 4350
10075, 4650
10175, 4650
10175, 4850
10075, 4850
10075, 5150
10175, 5150
10075, 5350
10175, 5350
10175, 5650
10075, 5650
10075, 5850
10175, 5850
10175, 6150
10075, 6150
10075, 7600
10075, 8300
10175, 8300
10175, 8600
10075, 8600
10075, 8750
10425, 8850
10375, 8600
10275, 8600
10275, 8300
10375, 8300
10375, 6150
10275, 6150
10275, 5850
10375, 5850
10375, 5650
10275, 5650
10275, 5350
10375, 5350
10275, 5150
10375, 5150
10375, 4850
10275, 4850
10275, 4650
10375, 4650
10375, 4350
10275, 4350
10275, 4150
10375, 4150
10375, 3850
10275, 3850
10375, 3650
10275, 3650
10275, 3350
10375, 3350
11125, 3750
11125, 3900
11125, 4050
11025, 6100
318
63, 71
94, 71
142, 370
173, 1276
205, 1213
213, 69
244, 69
276, 630
283, 732
362, 69
394, 69
449, 370
480, 1276
512, 1213
528, 157
583, 630
591, 732
638, 654
638, 496
638, 314
638, 142
669, 142
677, 315
677, 496
677, 654
709, 654
709, 496
709, 315
701, 142
764, 220
811, 189
843, 173
858, 370
890, 1276
921, 1213
992, 630
1000, 732
1197, 1276
1228, 1213
1276, 205
1299, 630
1307, 732
1362, 654
1362, 496
1362, 291
1425, 654
1425, 496
1425, 291
1417, 173
1488, 291
1488, 496
1488, 654
1551, 654
1551, 496
1551, 291
1614, 291
1614, 496
1614, 654
1732, 189
1811, 1276
1843, 1213
1913, 630
1921, 732
2087, 370
2118, 1276
2150, 1213
2189, 205
2220, 189
2220, 630
2228, 732
2244, 142
2276, 315
2276, 496
2276, 654
2315, 654
2315, 496
2315, 315
2331, 142
2346, 315
2346, 496
2346, 654
2362, 142
2402, 157
2402, 220
2480, 142
2496, 370
2528, 1276
2559, 1213
2630, 630
2638, 732
2756, 69
2787, 69
2803, 370
2835, 1276
2866, 1213
2906, 69
2937, 69
2937, 630
2945, 732
3016, 1276
3055, 69
3087, 69
606, 220
1165, 370
1780, 370
63, 1402
94, 1402
142, 1701
173, 2607
205, 2544
213, 1400
244, 1400
276, 1961
283, 2063
362, 1400
394, 1400
449, 1701
480, 2607
512, 2544
528, 1488
583, 1961
591, 2063
638, 1985
638, 1827
638, 1645
638, 1473
669, 1473
677, 1646
677, 1827
677, 1985
709, 1985
709, 1827
709, 1646
701, 1473
764, 1551
811, 1520
843, 1504
858, 1701
890, 2607
921, 2544
992, 1961
1000, 2063
1197, 2607
1228, 2544
1276, 1536
1299, 1961
1307, 2063
1362, 1985
1362, 1827
1362, 1622
1425, 1985
1425, 1827
1425, 1622
1417, 1504
1488, 1622
1488, 1827
1488, 1985
1551, 1985
1551, 1827
1551, 1622
1614, 1622
1614, 1827
1614, 1985
1732, 1520
1811, 2607
1843, 2544
1913, 1961
1921, 2063
2087, 1701
2118, 2607
2150, 2544
2189, 1536
2220, 1520
2220, 1961
2228, 2063
2244, 1473
2276, 1646
2276, 1827
2276, 1985
2315, 1985
2315, 1827
2315, 1646
2331, 1473
2346, 1646
2346, 1827
2346, 1985
2362, 1473
2402, 1488
2402, 1551
2480, 1473
2496, 1701
2528, 2607
2559, 2544
2630, 1961
2638, 2063
2756, 1400
2787, 1400
2803, 1701
2835, 2607
2866, 2544
2906, 1400
2937, 1400
2937, 1961
2945, 2063
3016, 2607
3055, 1400
3087, 1400
606, 1551
1165, 1701
1780, 1701
63, 2733
94, 2733
142, 3032
173, 3938
205, 3875
213, 2731
244, 2731
276, 3292
283, 3394
362, 2731
394, 2731
449, 3032
480, 3938
512, 3875
528, 2819
583, 3292
591, 3394
638, 3316
638, 3158
638, 2976
638, 2804
669, 2804
677, 2977
677, 3158
677, 3316
709, 3316
709, 3158
709, 2977
701, 2804
764, 2882
811, 2851
843, 2835
858, 3032
890, 3938
921, 3875
992, 3292
1000, 3394
1197, 3938
1228, 3875
1276, 2867
1299, 3292
1307, 3394
1362, 3316
1362, 3158
1362, 2953
1425, 3316
1425, 3158
1425, 2953
1417, 2835
1488, 2953
1488, 3158
1488, 3316
1551, 3316
1551, 3158
1551, 2953
1614, 2953
1614, 3158
1614, 3316
1732, 2851
1811, 3938
1843, 3875
1913, 3292
1921, 3394
2087, 3032
2118, 3938
2150, 3875
2189, 2867
2220, 2851
2220, 3292
2228, 3394
2244, 2804
2276, 2977
2276, 3158
2276, 3316
2315, 3316
2315, 3158
2315, 2977
2331, 2804
2346, 2977
2346, 3158
2346, 3316
2362, 2804
2402, 2819
2402, 2882
2480, 2804
2496, 3032
2528, 3938
2559, 3875
2630, 3292
2638, 3394
2756, 2731
2787, 2731
2803, 3032
2835, 3938
2866, 3875
2906, 2731
2937, 2731
2937, 3292
2945, 3394
3016, 3938
3055, 2731
3087, 2731
606, 2882
1165, 3032
1780, 3032
1417, -79
1496, -79
1693, 4055
400
435.841, 587.522
602.539, 801.704
861.563, 954.019
444.217, 553.301
796.042, 796.519
88.9064, 838.954
233.569, 850.798
476.864, 203.976
406.271, 601.839
954.573, 785.053
593.326, 968.644
946.1, 432.995
83.0742, 601.487
861.254, 754.12
247.619, 698.637
963.227, 965.824
125.872, 536.987
563.237, 20.7366
55.259, 619.092
691.414, 576.653
237.167, 707.298
583.448, 609.201
404.171, 942.218
15.771, 614.642
20.0806, 62.8968
196.656, 613.862
913.249, 428.902
828.34, 584.111
49.6047, 40.6059
271.361, 736.904
979.153, 716.97
489.418, 957.946
817.106, 281.12
332.771, 466.52
278.353, 945.623
168.54, 974.806
806.139, 537.748
445.404, 306.86
306.696, 552.626
555.492, 359.315
156.444, 178.995
140.141, 704.084
963.235, 442.629
460.829, 255.503
385.534, 487.846
931.464, 198.146
279.893, 896.021
331.283, 923.481
33.5356, 889.86
511.528, 60.4103
232.874, 327.742
870.562, 747.862
126.307, 27.0835
25.7158, 384.711
550.99, 317.71
421.545, 669.856
699.395, 641.832
30.6059, 881.315
486.626, 987.924
547.886, 870.165
764.19, 227.841
489.34, 885.471
908.764, 483.318
195.225, 821.483
171.854, 111.942
599.164, 587.5
132.524, 507.626
327.208, 868.8
267.929, 788.352
792.919, 136.517
156.993, 187.479
186.101, 903.489
745.996, 818.744
672.67, 141.516
795.061, 496.701
298.827, 796.84
91.6001, 378.018
917.898, 105.225
370.272, 274.581
789.206, 738.168
800.35, 158.589
748.357, 537.031
486.979, 88.5907
148.737, 95.1072
231.984, 10.131
972.905, 220.419
40.56, 259.589
192.47, 292.712
24.0393, 509.808
316.686, 311.822
494.944, 163.27
525.118, 681.256
835.669, 882.708
775.205, 181.054
109.477, 27.3525
653.011, 671.869
628.285, 197.058
1.94865, 712.335
730.64, 446.995
580.371, 933.465
377.453, 863.505
258.125, 251.372
659.297, 693.415
700.979, 439.308
801.207, 327.664
755.117, 581.702
168.354, 774.785
607.71, 673.196
569.788, 359.946
505.772, 795.094
692.786, 475.055
615.258, 416.034
433.068, 854.106
226.997, 149.199
326.41, 615.676
756.359, 997.073
175.187, 551.629
207.262, 753.08
127.313, 986.134
245.176, 595.849
368.488, 322.474
618.453, 808.454
284.623, 905.817
347.487, 932.543
942.046, 733.577
923.029, 410.17
153.759, 230.999
476.331, 253.181
232.085, 588.069
439.629, 819.344
959.404, 382.332
659.332, 989.174
475.22, 422.92
734.709, 76.166
844.594, 856.238
10.2508, 829.527
359.094, 688.825
901.1, 207.153
607.208, 778.844
682.389, 84.7105
840.931, 757.357
449.959, 883.516
725.65, 402.263
882.698, 149.994
429.87, 229.253
980.879, 821.977
578.122, 545.104
541.69, 818.375
509.211, 164.053
875.589, 251.226
101.219, 820.45
485.894, 5.4797
134, 228.874
167.243, 943.593
156.372, 445.891
267.979, 69.0196
476.475, 711.843
456.946, 809.262
217.245, 20.1127
165.471, 811.813
381.612, 457.549
310.765, 220.815
2.19756, 25.8493
135.318, 579.262
257.714, 332.927
678.108, 546.502
176.011, 611.721
560.389, 331.015
416.783, 521.535
852.354, 420.312
850.689, 321.301
745.771, 57.0821
104.725, 588.78
64.3447, 87.0233
417.205, 194.188
884.474, 559.131
868.707, 180.065
262.003, 425.604
669.764, 662.314
420.178, 34.4287
424.972, 239.973
615.069, 4.82106
967.473, 235.618
180.64, 963.276
153.897, 253.897
138.308, 544.775
23.8826, 240.295
701.018, 43.4543
951.537, 792.325
190.116, 9.77048
347.579, 997.518
331.085, 8.82753
547.387, 204.852
776.794, 291.288
756.586, 917.899
172.306, 772.747
85.7052, 33.6732
904.883, 126.216
87.5416, 389.28
21.9732, 102.51
417.302, 581.199
205.641, 477.219
486.743, 625.481
372.177, 77.9249
117.937, 480.467
295.533, 923.189
879.339, 967.331
889.914, 107.701
636.977, 852.552
382.491, 96.1738
134.598, 416.191
759.957, 814.02
44.5069, 940.863
244.594, 473.987
642.573, 589.53
228.193, 537.552
645.769, 36.6176
881.955, 436.361
680.574, 156.194
811.997, 466.21
963.481, 584.969
312.678, 611.344
853.959, 621.638
518.363, 989.629
272.482, 202.425
762.214, 751.456
648.783, 603.79
783.667, 742.083
399.475, 192.268
32.4988, 938.751
814.209, 436.493
291.053, 292.049
607.013, 13.6116
92.7453, 433.967
769.072, 182.917
175.856, 408.861
344.656, 388.185
227.183, 343.604
491.148, 328.614
25.5217, 669.796
789.06, 180.381
980.725, 735.09
58.1823, 207.452
195.262, 304.483
543.707, 996.057
557.17, 378.511
256.513, 606.643
805.435, 372.793
462.037, 417.062
818.209, 629.891
415.46, 823.742
203.288, 280.22
325.896, 907.59
512.472, 906.526
826.909, 802.719
374.105, 494.356
599.164, 619.972
327.353, 384.372
360.033, 175.038
809.911, 758.316
260.672, 213.383
934.248, 685.015
176.023, 365.196
606.972, 355.066
667.645, 810.279
852.864, 824.65
746.32, 56.0444
93.5555, 531.101
818.774, 606.902
746.616, 491.772
231.083, 960.553
683.546, 930.491
431.006, 685.786
709.83, 561.077
452.184, 663.382
384.806, 812.568
886.343, 4.94442
52.5835, 271.001
152.733, 951.553
808.889, 763.527
775.352, 780.347
178.085, 519.553
988.743, 256.46
114.258, 377.412
236.126, 494.214
314.339, 438.079
273.595, 173.028
49.9968, 742.733
6.42906, 353.95
540.007, 528.659
786.058, 432.582
995.164, 77.7478
509.984, 834.341
890.36, 307.257
304.468, 535.688
473.917, 22.3053
868.559, 484.797
91.7265, 661.356
616.789, 748.507
414.131, 748.199
236.206, 683.44
974.766, 171.802
732.088, 320.501
334.192, 594.83
561.254, 14.0532
33.0116, 545.758
451.636, 797.971
197.287, 1.98716
236.339, 400.124
747.866, 360.265
430.779, 816.476
21.823, 256.845
344.638, 230.393
754.786, 929.344
257.178, 178.95
233.293, 789.181
109.638, 555.178
818.496, 388.539
438.962, 136.901
344.937, 837.515
920.634, 460.336
950.473, 33.9817
123.803, 911.149
826.839, 234.883
967.716, 166.523
763.859, 558.636
477.087, 834.773
189.042, 621.271
500.418, 885.256
807.777, 879.354
6.13562, 122.624
680.526, 979.535
752.455, 173.084
740.572, 359.87
494.045, 199.61
225.447, 556.169
782.186, 687.569
559.929, 171.432
463.399, 711.7
99.6077, 192.347
257.615, 814.539
42.8894, 926.489
172.907, 173.232
483.206, 814.332
537.144, 893.849
2.99018, 973.272
286.889, 436.077
34.4571, 282.052
382.173, 228.74
407.053, 857.824
957.659, 25.5349
534.254, 449.898
891.084, 771.611
609.907, 714.945
800.506, 368.529
6.5945, 196.999
122.621, 436.923
517.93, 649.464
235.387, 41.3129
603.56, 723.736
910.373, 948.618
498.328, 926.571
548.665, 952.849
779.11, 99.0186
582.097, 75.6071
214.744, 82.1886
560.439, 622.937
693.672, 555.594
90.496, 16.7955
760.5, 411.841
626.521, 526.724
995.853, 234.577
918.947, 876.684
989.579, 47.3211
377.688, 314.408
961.419, 413.034
825.413, 709.361
827.455, 580.479
35.7801, 990.366
620.154, 281.819
109.524, 120.779
738.931, 820.767
274.222, 258.428
82.5408, 643.565
592.712, 764.167
724.782, 471.166
778.131, 902.453
885.712, 666.382
26.8873, 163.883
741.314, 972.935
165.76, 712.313
256.231, 126.549
927.385, 899.534
524.925, 53.7248
72.1925, 423.799
367.23, 863.354
349.224, 799.328
127.116, 42.9147
587.637, 139.566
22.8315, 355.085
439
7125, 11300
7225, 11050
7225, 11150
7375, 11300
7500, 11200
7625, 11275
7725, 11275
7825, 11275
7925, 11275
8050, 11225
8050, 11125
8150, 11125
8275, 11300
8400, 11300
8525, 11300
8650, 11300
8750, 11200
12475, 10800
12075, 10800
11975, 10975
11575, 10975
11525, 10850
11400, 10975
11425, 10850
11000, 10975
10475, 10850
10375, 10850
10300, 10975
10250, 10850
9900, 10975
9850, 10850
9350, 11000
8750, 11000
8650, 10900
8525, 10900
8400, 10900
8275, 10900
8050, 10775
7900, 10775
7925, 10975
7825, 10975
7750, 10775
7725, 10975
7600, 10775
7625, 10975
7500, 11000
7425, 10750
7325, 10750
7375, 10900
7225, 10750
7125, 10750
7125, 10900
7125, 10450
7225, 10450
7325, 10450
7425, 10450
8300, 10500
8600, 10500
8950, 10425
9050, 10425
9150, 10425
9350, 10600
10200, 10600
10700, 10600
11375, 10575
11525, 10625
11650, 10625
11775, 10450
11775, 10250
11650, 10125
11525, 10125
11375, 10175
10250, 10325
10250, 10125
9275, 10275
9175, 10275
8950, 10200
8750, 10200
8050, 10275
7900, 10275
7750, 10275
7600, 10275
4975, 10125
4750, 10125
4525, 10125
8750, 10000
8950, 10000
11375, 10000
11475, 10000
11575, 10000
11675, 10000
12100, 9875
12225, 9875
12350, 9875
12750, 9925
12875, 9925
13125, 9875
13000, 9800
13000, 9550
12600, 9775
12600, 9575
11975, 9800
11975, 9550
11675, 9700
11575, 9700
11475, 9700
11375, 9700
10975, 9600
10850, 9600
10375, 9250
10475, 9250
10575, 9250
11725, 9325
11850, 9375
12100, 9475
12050, 9275
12225, 9475
12150, 9275
12250, 9275
12350, 9475
12350, 9275
12525, 9325
12750, 9425
12775, 9275
12875, 9425
12875, 9275
12975, 9275
13125, 9475
13075, 9275
13250, 9375
13375, 9375
13500, 9375
13625, 9375
13075, 8975
12975, 8975
12875, 8975
12775, 8975
12525, 8925
12350, 8975
12250, 8975
12150, 8975
12050, 8975
11725, 8925
10975, 9200
10900, 8975
10850, 9200
10800, 9075
10800, 8975
5150, 8750
11650, 8725
11775, 8775
11850, 8875
11900, 8725
12025, 8625
12150, 8650
12275, 8725
12400, 8625
12525, 8725
12650, 8625
12850, 8725
12975, 8625
13100, 8775
13250, 8875
13375, 8875
13500, 8875
13475, 8725
13625, 8875
13700, 8500
13600, 8600
13600, 8500
13475, 8325
13350, 8350
13250, 8450
13250, 8350
12975, 8425
12850, 8325
12650, 8425
12525, 8325
12400, 8425
12275, 8325
12150, 8400
12025, 8425
11900, 8325
11650, 8325
11000, 8575
4900, 8500
6150, 8275
6625, 8300
7025, 8300
11225, 8125
11550, 8125
11775, 8275
11850, 8125
11975, 8125
12100, 8125
12225, 8125
12350, 8125
12475, 8025
12600, 8125
12725, 8125
12850, 8125
12975, 8125
13100, 8125
13100, 8275
13225, 8125
13375, 8175
13500, 8175
13625, 8125
13625, 7725
13225, 7725
13100, 7725
12975, 7725
12850, 7725
12725, 7725
12600, 7725
12475, 7825
12350, 7725
12225, 7725
12100, 7725
11975, 7725
11850, 7725
11550, 7725
11225, 7725
11000, 7775
6625, 7950
4800, 7825
4550, 7825
4550, 7425
4800, 7425
6150, 7525
6825, 7575
7075, 7575
11450, 7500
11550, 7500
11650, 7500
11750, 7500
11850, 7500
11950, 7500
12050, 7500
